"Sample Name","CT","Delta Rn","Tm1","Tm2","Tm3","Tm4","Annealing_temperature(?C)","Primer_concentration_(uM)","Primer_volume","Primer_name","Sample_volume","Additional_comments","Well Position","filename","run_endtime","Well","Omit","Target Name","Task","Reporter","Quencher","Ct Mean","Ct SD","Quantity","Quantity Mean","Quantity SD","Y-Intercept","R(superscript 2)","Slope","Efficiency","Automatic Ct Threshold","Ct Threshold","Automatic Baseline","Baseline Start","Baseline End","Amp Status","Comments","Cq Conf","CQCONF","OUTLIERRG","HIGHSD","MTP"
"693_WC","36.0305213928223","2.23624563217163","80.7533187866211","83.1144180297852","73.340576171875","","55","10","0.5","16SNEST","4.4","control_sentino","E11","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","59","FALSE","Target 1","UNKNOWN","SYBR","None","35.6823272705078","1.48465979099274","","","","","","","","TRUE","0.081454284454443","TRUE","3","32","Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino","0.938102998285903","N","N","Y","Y"
"693_WC","34.054515838623","2.2376492023468","83.0046005249023","80.5336837768555","","","55","10","0.5","16SNEST","4.4","control_sentino","E12","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","60","FALSE","Target 1","UNKNOWN","SYBR","None","35.6823272705078","1.48465979099274","","","","","","","","TRUE","0.081454284454443","TRUE","3","30","Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino","0.904605757026238","N","N","Y","Y"
"694","32.0262985229492","2.25121474266052","83.6830139160156","79.6795349121094","69.9724884033203","","55","10","0.5","16SNEST","4.4","sentino","F1","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","61","FALSE","Target 1","UNKNOWN","SYBR","None","32.9680709838867","0.854495048522949","","","","","","","","TRUE","0.081454284454443","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.970544124182164","N","N","Y","Y"
"694","33.6938285827637","2.2039041519165","82.2571182250977","68.3820648193359","61.7461738586426","86.5896453857422","55","10","0.5","16SNEST","4.4","sentino","F2","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","62","FALSE","Target 1","UNKNOWN","SYBR","None","32.9680709838867","0.854495048522949","","","","","","","","TRUE","0.081454284454443","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.966567428481817","N","N","Y","Y"
"694","33.1840896606445","2.22928977012634","82.2677993774414","","","","55","10","0.5","16SNEST","4.4","sentino","F3","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","63","FALSE","Target 1","UNKNOWN","SYBR","None","32.9680709838867","0.854495048522949","","","","","","","","TRUE","0.081454284454443","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.977013088950284","N","N","Y","N"
"695","33.9026184082031","1.40127909183502","83.0374298095703","87.0505065917969","","","55","10","0.5","16SNEST","4.4","sentino","F4","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","64","FALSE","Target 1","UNKNOWN","SYBR","None","33.7201118469238","0.170560613274574","","","","","","","","TRUE","0.081454284454443","TRUE","3","30","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.972024280360615","N","N","N","Y"
"695","33.6929588317871","1.20908677577972","82.4170150756836","","","","55","10","0.5","16SNEST","4.4","sentino","F5","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","65","FALSE","Target 1","UNKNOWN","SYBR","None","33.7201118469238","0.170560613274574","","","","","","","","TRUE","0.081454284454443","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.963296179155325","N","N","N","N"
"695","33.564754486084","1.15728509426117","82.4719543457031","88.2959060668945","","","55","10","0.5","16SNEST","4.4","sentino","F6","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","66","FALSE","Target 1","UNKNOWN","SYBR","None","33.7201118469238","0.170560613274574","","","","","","","","TRUE","0.081454284454443","TRUE","3","28","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.954202355913765","N","N","N","Y"
"696","37.4866142272949","1.01328563690186","83.4166412353516","","","","55","10","0.5","16SNEST","4.4","sentino","F7","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","67","FALSE","Target 1","UNKNOWN","SYBR","None","37.0643768310547","1.55227792263031","","","","","","","","TRUE","0.081454284454443","TRUE","3","32","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.979160844268897","N","N","Y","N"
"696","35.3446617126465","0.994516849517822","83.1418228149414","","","","55","10","0.5","16SNEST","4.4","sentino","F8","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","68","FALSE","Target 1","UNKNOWN","SYBR","None","37.0643768310547","1.55227792263031","","","","","","","","TRUE","0.081454284454443","TRUE","3","31","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.982656202942975","N","N","Y","N"
"696","38.3618469238281","0.825804173946381","83.2184295654297","71.4474563598633","88.6638793945312","90.64404296875","55","10","0.5","16SNEST","4.4","sentino","F9","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","69","FALSE","Target 1","UNKNOWN","SYBR","None","37.0643768310547","1.55227792263031","","","","","","","","TRUE","0.081454284454443","TRUE","3","33","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.966841784884446","N","N","Y","Y"
"697_WC","32.574104309082","2.5269558429718","80.7432250976562","","","","55","10","0.5","16SNEST","4.4","control_sentino","F10","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","70","FALSE","Target 1","UNKNOWN","SYBR","None","31.8825073242188","0.861781239509583","","","","","","","","TRUE","0.081454284454443","TRUE","3","28","Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino","0.915152773172445","N","N","Y","N"
"697_WC","32.1563339233398","2.71585702896118","80.6984100341797","83.3340530395508","","","55","10","0.5","16SNEST","4.4","control_sentino","F11","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","71","FALSE","Target 1","UNKNOWN","SYBR","None","31.8825073242188","0.861781239509583","","","","","","","","TRUE","0.081454284454443","TRUE","3","28","Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino","0.938035490330207","N","N","Y","Y"
"697_WC","30.9170818328857","2.46365642547607","83.8282318115234","80.4787750244141","","","55","10","0.5","16SNEST","4.4","control_sentino","F12","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","72","FALSE","Target 1","UNKNOWN","SYBR","None","31.8825073242188","0.861781239509583","","","","","","","","TRUE","0.081454284454443","TRUE","3","28","Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino","0.943979010354691","N","N","Y","Y"
"702","31.1935348510742","2.09513282775879","83.2442779541016","","","","55","10","0.5","16SNEST","4.4","sentino","G1","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","73","FALSE","Target 1","UNKNOWN","SYBR","None","31.3614711761475","0.250940293073654","","","","","","","","TRUE","0.081454284454443","TRUE","3","27","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.960382470799855","N","N","N","N"
"702","31.2409381866455","1.91993582248688","83.3539581298828","","","","55","10","0.5","16SNEST","4.4","sentino","G2","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","74","FALSE","Target 1","UNKNOWN","SYBR","None","31.3614711761475","0.250940293073654","","","","","","","","TRUE","0.081454284454443","TRUE","3","28","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.983913149258012","N","N","N","N"
"702","31.6499347686768","2.07416582107544","83.2023468017578","","","","55","10","0.5","16SNEST","4.4","sentino","G3","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","75","FALSE","Target 1","UNKNOWN","SYBR","None","31.3614711761475","0.250940293073654","","","","","","","","TRUE","0.081454284454443","TRUE","3","28","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.975211663710429","N","N","N","N"
"703","32.6013717651367","2.42304635047913","82.9824523925781","","","","55","10","0.5","16SNEST","4.4","sentino","G4","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","76","FALSE","Target 1","UNKNOWN","SYBR","None","32.3283653259277","0.322850257158279","","","","","","","","TRUE","0.081454284454443","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.931847158494701","N","N","N","N"
"703","31.9720153808594","2.42101097106934","83.0763244628906","","","","55","10","0.5","16SNEST","4.4","sentino","G5","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","77","FALSE","Target 1","UNKNOWN","SYBR","None","32.3283653259277","0.322850257158279","","","","","","","","TRUE","0.081454284454443","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.948831352478062","N","N","N","N"
"703","32.4117126464844","2.39509677886963","83.1862182617188","","","","55","10","0.5","16SNEST","4.4","sentino","G6","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","78","FALSE","Target 1","UNKNOWN","SYBR","None","32.3283653259277","0.322850257158279","","","","","","","","TRUE","0.081454284454443","TRUE","3","28","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.980301078285097","N","N","N","N"
"704","33.6121597290039","2.40396237373352","82.8670120239258","","","","55","10","0.5","16SNEST","4.4","sentino","G7","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","79","FALSE","Target 1","UNKNOWN","SYBR","None","33.3715591430664","0.414089053869247","","","","","","","","TRUE","0.081454284454443","TRUE","3","30","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.960552211410691","N","N","N","N"
"704","33.6091041564941","2.18851232528687","82.8670120239258","78.90966796875","","","55","10","0.5","16SNEST","4.4","sentino","G8","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","80","FALSE","Target 1","UNKNOWN","SYBR","None","33.3715591430664","0.414089053869247","","","","","","","","TRUE","0.081454284454443","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.917233931589383","N","N","N","Y"
"704","32.8934135437012","2.25177812576294","82.8884048461914","","","","55","10","0.5","16SNEST","4.4","sentino","G9","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","81","FALSE","Target 1","UNKNOWN","SYBR","None","33.3715591430664","0.414089053869247","","","","","","","","TRUE","0.081454284454443","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.951158895338939","N","Y","N","N"
"705_WC","33.4580268859863","1.82346320152283","80.7432250976562","83.3834457397461","","","55","10","0.5","16SNEST","4.4","control_sentino","G10","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","82","FALSE","Target 1","UNKNOWN","SYBR","None","32.5563468933105","1.37013816833496","","","","","","","","TRUE","0.081454284454443","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino","0.980300897551466","N","N","Y","Y"
"705_WC","30.9796695709229","1.94409561157227","83.8831481933594","74.7133026123047","","","55","10","0.5","16SNEST","4.4","control_sentino","G11","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","83","FALSE","Target 1","UNKNOWN","SYBR","None","32.5563468933105","1.37013816833496","","","","","","","","TRUE","0.081454284454443","TRUE","3","27","Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino","0.967494832872306","N","N","Y","Y"
"705_WC","33.2313423156738","1.94771814346313","80.7533187866211","83.8831481933594","","","55","10","0.5","16SNEST","4.4","control_sentino","G12","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","84","FALSE","Target 1","UNKNOWN","SYBR","None","32.5563468933105","1.37013816833496","","","","","","","","TRUE","0.081454284454443","TRUE","3","29","Amp","55, 10, 0.5, 16SNEST, 4.4, control_sentino","0.947652369716607","N","N","Y","Y"
"710","31.2401065826416","2.32198762893677","83.0797424316406","","","","55","10","0.5","16SNEST","4.4","sentino","H1","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","85","FALSE","Target 1","UNKNOWN","SYBR","None","31.3262386322021","0.169078826904297","","","","","","","","TRUE","0.081454284454443","TRUE","3","28","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.963875802754047","N","N","N","N"
"710","31.5210399627686","2.25297045707703","83.02490234375","","","","55","10","0.5","16SNEST","4.4","sentino","H2","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","86","FALSE","Target 1","UNKNOWN","SYBR","None","31.3262386322021","0.169078826904297","","","","","","","","TRUE","0.081454284454443","TRUE","3","27","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.964182985650622","N","N","N","N"
"710","31.2175693511963","2.34074997901917","82.8725128173828","","","","55","10","0.5","16SNEST","4.4","sentino","H3","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","87","FALSE","Target 1","UNKNOWN","SYBR","None","31.3262386322021","0.169078826904297","","","","","","","","TRUE","0.081454284454443","TRUE","3","27","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.983025175896067","N","N","N","N"
"711","38.8163223266602","1.10151517391205","84.4667434692383","78.8044586181641","86.775634765625","57.1448707580566","55","10","0.5","16SNEST","4.4","sentino","H4","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","88","FALSE","Target 1","UNKNOWN","SYBR","None","37.2393608093262","1.45905220508575","","","","","","","","TRUE","0.081454284454443","TRUE","3","35","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.915243994550095","N","N","Y","Y"
"711","35.9373359680176","1.11873507499695","83.5708160400391","78.6259536743164","","","55","10","0.5","16SNEST","4.4","sentino","H5","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","89","FALSE","Target 1","UNKNOWN","SYBR","None","37.2393608093262","1.45905220508575","","","","","","","","TRUE","0.081454284454443","TRUE","3","31","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.964932898123027","N","N","Y","Y"
"711","36.9644241333008","1.0292112827301","83.3510437011719","","","","55","10","0.5","16SNEST","4.4","sentino","H6","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","90","FALSE","Target 1","UNKNOWN","SYBR","None","37.2393608093262","1.45905220508575","","","","","","","","TRUE","0.081454284454443","TRUE","3","32","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.98542968238387","N","N","Y","N"
"712","31.2382278442383","2.44857048988342","83.4166412353516","","","","55","10","0.5","16SNEST","4.4","sentino","H7","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","91","FALSE","Target 1","UNKNOWN","SYBR","None","30.9409809112549","0.272763848304749","","","","","","","","TRUE","0.081454284454443","TRUE","3","27","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.974728033270517","N","N","N","N"
"712","30.88254737854","2.4158935546875","83.3616790771484","","","","55","10","0.5","16SNEST","4.4","sentino","H8","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","92","FALSE","Target 1","UNKNOWN","SYBR","None","30.9409809112549","0.272763848304749","","","","","","","","TRUE","0.081454284454443","TRUE","3","27","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.985987338804642","N","N","N","N"
"712","30.7021713256836","2.34551620483398","83.4934539794922","","","","55","10","0.5","16SNEST","4.4","sentino","H9","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","93","FALSE","Target 1","UNKNOWN","SYBR","None","30.9409809112549","0.272763848304749","","","","","","","","TRUE","0.081454284454443","TRUE","3","27","Amp","55, 10, 0.5, 16SNEST, 4.4, sentino","0.981525552889246","N","N","N","N"
"BLANK05","38.8145065307617","2.70149683952332","84.2635192871094","","","","55","10","0.5","16SNEST","4.4","control_PCR","H10","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","94","FALSE","Target 1","UNKNOWN","SYBR","None","37.1806449890137","5.15516328811646","","","","","","","","TRUE","0.081454284454443","TRUE","3","35","Amp","55, 10, 0.5, 16SNEST, 4.4, control_PCR","0.928441016267873","N","N","Y","N"
"BLANK05","41.3208923339844","2.57661056518555","84.1576919555664","","","","55","10","0.5","16SNEST","4.4","control_PCR","H11","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","95","FALSE","Target 1","UNKNOWN","SYBR","None","37.1806449890137","5.15516328811646","","","","","","","","TRUE","0.081454284454443","TRUE","3","37","Amp","55, 10, 0.5, 16SNEST, 4.4, control_PCR","0.92086704088862","N","N","Y","N"
"BLANK05","31.4065418243408","2.89065146446228","83.8831481933594","","","","55","10","0.5","16SNEST","4.4","control_PCR","H12","2022-11-10_fieldtrip2_16SNEST_plate1","2022-10-11 13:42:30 PM AWST","96","FALSE","Target 1","UNKNOWN","SYBR","None","37.1806449890137","5.15516328811646","","","","","","","","TRUE","0.081454284454443","TRUE","3","28","Amp","55, 10, 0.5, 16SNEST, 4.4, control_PCR","0.937487634601764","N","N","Y","N"
